Price,MethodOfSale,PropertyType,DistanceFromCBD,Rooms,Bathroom,Car,Landsize,Latitude,Longtitude,Suburb,Date,StreetName
1640000.0,1,1,5.9,4,3,2,562.0,-37.782,144.903,Ascot Vale,16/04/2016,Angler Pde
1430000.0,1,1,5.9,6,2,1,461.0,-37.78,144.9295,Ascot Vale,16/04/2016,Ayr St
610000.0,2,2,5.9,2,1,1,301.0,-37.7791,144.914,Ascot Vale,16/04/2016,Epsom Rd
940000.0,1,1,5.9,3,3,1,491.0,-37.7727,144.9136,Ascot Vale,16/04/2016,The Parade
890000.0,2,1,5.9,3,1,1,242.0,-37.7765,144.9114,Ascot Vale,16/07/2016,Mirams St
1180000.0,2,1,5.9,3,2,2,617.0,-37.7742,144.906,Ascot Vale,17/09/2016,Hurtle St
1480000.0,1,1,5.9,4,2,2,597.0,-37.7757,144.9088,Ascot Vale,17/09/2016,Walter St
1150000.0,1,1,5.9,2,1,1,387.0,-37.7734,144.9191,Ascot Vale,18/03/2017,Bayview Tce
1350000.0,1,1,5.9,3,1,3,575.0,-37.7828,144.9049,Ascot Vale,18/03/2017,Monash St
1905000.0,1,1,5.9,5,2,2,521.0,-37.7778,144.9261,Ascot Vale,18/03/2017,South St
865000.0,2,3,5.9,2,2,1,146.0,-37.7713,144.9038,Ascot Vale,18/03/2017,Walter St
705000.0,1,3,5.9,2,2,1,113.0,-37.7712,144.9088,Ascot Vale,18/06/2016,Maribyrnong Rd
1037500.0,1,1,5.9,3,1,2,506.0,-37.7779,144.9133,Ascot Vale,19/11/2016,Geddes St
1050000.0,1,3,5.9,3,2,2,318.0,-37.7744,144.9035,Ascot Vale,19/11/2016,Newsom St
1010000.0,1,1,5.9,2,1,1,325.0,-37.7722,144.9117,Ascot Vale,19/11/2016,The Parade
1430000.0,1,1,5.9,4,2,0,418.0,-37.7766,144.9187,Ascot Vale,22/05/2016,Bloomfield Rd
1291000.0,1,1,5.9,3,1,2,414.0,-37.7766,144.9185,Ascot Vale,23/04/2016,Bloomfield Rd
1130000.0,1,1,5.9,3,2,1,272.0,-37.7774,144.928,Ascot Vale,23/04/2016,Middle St
1135000.0,1,1,5.9,3,1,1,296.0,-37.777,144.9176,Ascot Vale,24/09/2016,Francis St
950000.0,3,1,5.9,4,2,1,298.0,-37.7778,144.9131,Ascot Vale,24/09/2016,Geddes St
390000.0,3,2,5.9,2,1,1,1957.0,-37.7731,144.9074,Ascot Vale,25/02/2017,Epsom Rd
1345000.0,1,1,5.9,4,1,1,552.0,-37.7769,144.9138,Ascot Vale,25/02/2017,Mirams St
1381500.0,1,1,5.9,3,2,2,416.0,-37.7727,144.9055,Ascot Vale,25/02/2017,Walter St
940000.0,1,1,5.9,3,2,2,285.0,-37.7778,144.9061,Ascot Vale,26/07/2016,Dalgety Dr
995000.0,1,1,5.9,3,2,1,314.0,-37.7778,144.9042,Ascot Vale,26/07/2016,Dalgety Dr
1050000.0,2,1,5.9,3,1,3,536.0,-37.7728,144.9076,Ascot Vale,26/07/2016,Epsom Rd
786000.0,1,1,5.9,3,2,1,576.0,-37.7816,144.9217,Ascot Vale,26/07/2016,Waller Ct
705000.0,3,1,5.9,2,1,3,252.0,-37.7825,144.9206,Ascot Vale,27/06/2016,Ascot St
760000.0,3,1,5.9,2,1,1,124.0,-37.7807,144.9285,Ascot Vale,27/06/2016,Kent St
1000000.0,1,3,5.9,3,2,2,200.0,-37.7766,144.9277,Ascot Vale,27/11/2016,East St
1110000.0,3,1,5.9,4,2,1,349.0,-37.7775,144.913,Ascot Vale,27/11/2016,Geddes St
1300000.0,3,1,5.9,4,1,4,664.0,-37.7765,144.9132,Ascot Vale,27/11/2016,Mirams St
1060000.0,3,1,5.9,3,1,1,555.0,-37.7767,144.9125,Ascot Vale,27/11/2016,Mirams St
1410000.0,3,1,5.9,3,2,2,459.0,-37.7767,144.9124,Ascot Vale,27/11/2016,Mirams St
1305000.0,1,1,5.9,3,1,1,278.0,-37.7768,144.9223,Ascot Vale,28/05/2016,Bloomfield Rd
932500.0,1,1,5.9,3,2,1,254.0,-37.7738,144.9215,Ascot Vale,28/05/2016,Milton St
965000.0,1,1,5.9,3,1,0,216.0,-37.7792,144.9297,Ascot Vale,28/08/2016,Ayr St
1215000.0,1,1,5.9,3,1,1,452.0,-37.7762,144.9174,Ascot Vale,28/08/2016,Bloomfield Rd
545000.0,1,2,5.9,2,1,2,194.0,-37.7772,144.9118,Ascot Vale,28/08/2016,Epsom Rd
1705000.0,1,1,5.9,4,2,4,598.0,-37.7774,144.9104,Ascot Vale,30/07/2016,Doncaster St
970000.0,1,1,5.9,3,1,1,194.0,-37.7756,144.921,Ascot Vale,30/07/2016,Mccully St
925000.0,1,1,5.9,2,1,1,407.0,-37.7756,144.9105,Ascot Vale,30/07/2016,Munro St
2650000.0,1,1,11.0,4,3,2,753.0,-37.8669,145.0767,Ashburton,3/09/2016,Dent St
1670000.0,1,1,11.0,3,2,2,599.0,-37.8673,145.0688,Ashburton,3/12/2016,Albion Rd
955000.0,1,3,11.0,3,2,2,203.0,-37.8655,145.0807,Ashburton,3/12/2016,Ashburn Gr
2050000.0,1,3,11.0,3,3,4,310.0,-37.874,145.0714,Ashburton,3/12/2016,Solway St
500000.0,6,2,11.0,2,1,1,710.0,-37.8636,145.0794,Ashburton,4/03/2017,High St
1575000.0,1,1,11.0,2,1,2,679.0,-37.869,145.0822,Ashburton,4/03/2017,Victory Bvd
1555000.0,1,1,11.0,3,2,2,731.0,-37.8666,145.0676,Ashburton,4/06/2016,Dunlop St
1100000.0,3,1,11.0,3,3,2,276.0,-37.8699,145.0778,Ashburton,8/10/2016,Nicholas St
1337000.0,1,1,11.0,3,1,2,583.0,-37.8685,145.0786,Ashburton,8/10/2016,Nicholas St
2950000.0,1,1,11.0,8,7,4,1472.0,-37.8729,145.0788,Ashburton,10/09/2016,Ashburn Gr
2215000.0,2,1,11.0,4,2,1,681.0,-37.8612,145.0858,Ashburton,10/09/2016,Eleanor St
1518000.0,1,1,11.0,3,2,2,516.0,-37.8675,145.0668,Ashburton,10/09/2016,Nairn St
1710000.0,1,1,11.0,3,1,2,806.0,-37.8695,145.084,Ashburton,10/12/2016,Gona Ct
1655000.0,1,1,11.0,3,1,3,780.0,-37.8599,145.0815,Ashburton,10/12/2016,Yuile St
1550000.0,6,1,11.0,4,2,2,780.0,-37.86,145.0817,Ashburton,12/11/2016,Yuile St
1662000.0,1,1,11.0,3,2,2,351.0,-37.8742,145.07,Ashburton,14/05/2016,Glen Rd
1665000.0,1,1,11.0,3,2,3,702.0,-37.8737,145.0695,Ashburton,15/10/2016,Glen Rd
1445000.0,1,1,11.0,2,1,2,704.0,-37.8745,145.0738,Ashburton,16/04/2016,Nicholas St
3510000.0,1,1,11.0,5,5,2,755.0,-37.8598,145.0796,Ashburton,18/03/2017,Yuile St
968000.0,1,3,11.0,3,1,1,227.0,-37.8709,145.0857,Ashburton,18/06/2016,Victory Bvd
900000.0,1,3,11.0,3,2,2,153.0,-37.8655,145.0808,Ashburton,19/11/2016,Ashburn Gr
1500000.0,1,1,11.0,3,1,2,545.0,-37.8605,145.0833,Ashburton,22/05/2016,Baker Pde
2752000.0,1,1,11.0,5,4,2,1075.0,-37.8714,145.073,Ashburton,22/08/2016,Comas Gr
1500000.0,6,1,11.0,3,2,2,710.0,-37.8653,145.0897,Ashburton,22/08/2016,Mustang Ct
1800000.0,1,1,11.0,4,2,4,749.0,-37.8669,145.077,Ashburton,25/02/2017,Dent St
1830000.0,1,1,11.0,3,2,3,724.0,-37.8619,145.0879,Ashburton,25/02/2017,Vears Rd
1415000.0,1,1,11.0,3,1,1,605.0,-37.8703,145.0774,Ashburton,27/06/2016,Lucerne St
1440000.0,3,1,11.0,2,1,1,687.0,-37.872,145.0692,Ashburton,27/06/2016,Pitt St
1250000.0,6,3,11.0,4,2,2,321.0,-37.8693,145.08,Ashburton,27/11/2016,Ashburn Gr
1422000.0,1,1,11.0,3,1,2,583.0,-37.8679,145.0781,Ashburton,27/11/2016,Meaden St
1600000.0,1,1,11.0,5,3,4,700.0,-37.8724,145.0758,Ashburton,27/11/2016,Nicholas St
1860000.0,1,1,11.0,4,2,3,696.0,-37.8711,145.0746,Ashburton,27/11/2016,Taylor St
1710000.0,1,3,11.0,3,2,2,295.0,-37.8624,145.0798,Ashburton,27/11/2016,Y St
1790000.0,3,1,11.0,4,2,2,514.0,-37.8664,145.0772,Ashburton,28/05/2016,Highgate Gr
1950000.0,1,1,11.0,4,2,2,844.0,-37.8715,145.0688,Ashburton,28/05/2016,Pitt St
1600000.0,1,1,11.0,3,1,2,637.0,-37.8645,145.0797,Ashburton,28/05/2016,Ward St
1320000.0,3,1,11.0,3,1,2,1063.0,-37.8752,145.0754,Ashburton,28/08/2016,Ashburn Gr
1650000.0,1,1,11.0,3,1,1,697.0,-37.8636,145.0903,Ashburton,28/08/2016,Poulter St
995000.0,1,1,12.2,2,1,1,583.0,-37.8693,145.1082,Ashwood,3/09/2016,Teck St
1250000.0,1,1,12.2,3,1,1,842.0,-37.867,145.1092,Ashwood,3/12/2016,Raymond St
1045000.0,1,2,12.2,3,2,2,467.0,-37.8639,145.0968,Ashwood,4/03/2017,Douglas St
1200000.0,2,1,12.2,4,3,2,372.0,-37.8716,145.0999,Ashwood,4/03/2017,Winbirra Pde
1075000.0,6,1,12.2,2,1,2,695.0,-37.8694,145.0944,Ashwood,4/06/2016,Montrose St
1500000.0,1,1,12.2,4,2,2,621.0,-37.8647,145.1023,Ashwood,6/08/2016,Scenic Dr
1120000.0,1,1,12.2,3,1,2,723.0,-37.8642,145.1109,Ashwood,7/05/2016,Rocklands Rd
700000.0,1,3,12.2,2,1,2,367.0,-37.8662,145.109,Ashwood,7/11/2016,Farmer St
761000.0,3,1,12.2,3,2,4,400.0,-37.8675,145.106,Ashwood,7/11/2016,High Street
1270000.0,2,1,12.2,4,2,1,724.0,-37.8651,145.1109,Ashwood,8/10/2016,Maroondah Rd
1510000.0,1,1,12.2,4,2,2,526.0,-37.8661,145.1013,Ashwood,8/10/2016,Peppermint Ct
1365000.0,1,1,12.2,3,1,1,792.0,-37.864,145.0972,Ashwood,10/09/2016,Douglas St
1100000.0,6,1,12.2,4,2,2,803.0,-37.8621,145.1126,Ashwood,10/12/2016,Huntingdale Rd
1415000.0,1,1,12.2,4,3,2,724.0,-37.8651,145.1107,Ashwood,13/08/2016,Maroondah Rd
690000.0,1,2,12.2,2,1,1,216.0,-37.8711,145.1017,Ashwood,14/05/2016,Murra Ct
1631000.0,1,1,12.2,3,2,3,782.0,-37.8621,145.1021,Ashwood,15/10/2016,Ashwood Dr
1500000.0,1,1,12.2,4,2,1,593.0,-37.8655,145.096,Ashwood,15/10/2016,Harold St
1060000.0,1,1,12.2,3,1,2,772.0,-37.8707,145.1036,Ashwood,16/07/2016,Katta Ct
1529500.0,1,1,12.2,5,3,2,585.0,-37.8637,145.1024,Ashwood,17/09/2016,Scenic Dr
600000.0,1,2,12.2,2,1,1,153.0,-37.8696,145.0962,Ashwood,18/03/2017,Queens Pde
535000.0,1,2,12.2,2,1,1,72.0,-37.8702,145.1042,Ashwood,18/06/2016,Mulgrave St
785000.0,1,1,12.2,3,1,1,557.0,-37.8671,145.1117,Ashwood,19/11/2016,Huntingdale Rd
1240000.0,1,1,12.2,4,2,2,766.0,-37.8629,145.1097,Ashwood,19/11/2016,Parkhill Dr
700000.0,1,2,12.2,2,1,2,192.0,-37.8709,145.102,Ashwood,22/08/2016,Murra Ct
1350000.0,1,1,12.2,4,2,1,727.0,-37.8669,145.1106,Ashwood,24/09/2016,Leonard St
1110000.0,1,1,12.2,2,1,1,586.0,-37.8683,145.1082,Ashwood,24/09/2016,Teck St
1305000.0,1,1,12.2,3,1,1,760.0,-37.858,145.1038,Ashwood,25/02/2017,Ashwood Dr
855000.0,1,1,12.2,3,2,1,320.0,-37.87,145.1103,Ashwood,25/02/2017,Condah Ct
900500.0,1,3,12.2,3,2,2,256.0,-37.8655,145.1096,Ashwood,27/11/2016,Raymond St
1200000.0,6,1,12.2,3,2,2,839.0,-37.8614,145.1098,Ashwood,28/05/2016,Newbury Ct
830000.0,1,3,12.2,3,1,2,212.0,-37.8723,145.1089,Ashwood,28/08/2016,Salisbury Rd
850000.0,1,1,10.5,3,1,1,593.0,-37.7677,144.8674,Avondale Heights,3/09/2016,Norma Ct
851000.0,1,3,10.5,3,3,1,557.0,-37.77,144.8572,Avondale Heights,3/12/2016,Canning St
848000.0,1,1,10.5,3,1,2,542.0,-37.7706,144.8629,Avondale Heights,4/03/2017,Canning St
806000.0,1,1,10.5,4,2,1,350.0,-37.7676,144.859,Avondale Heights,4/03/2017,Wood St
1155000.0,1,1,10.5,4,2,2,569.0,-37.7654,144.8655,Avondale Heights,4/06/2016,Arbor Tce
670000.0,6,1,10.5,3,2,2,671.0,-37.7593,144.871,Avondale Heights,4/06/2016,Karen Ct
1200000.0,1,1,10.5,4,5,4,673.0,-37.7545,144.8736,Avondale Heights,4/06/2016,Lovett Dr
636000.0,1,1,10.5,3,1,2,571.0,-37.7605,144.8581,Avondale Heights,4/06/2016,Skewes St
680000.0,1,1,10.5,3,1,2,570.0,-37.7591,144.8542,Avondale Heights,6/08/2016,Thompson St
1160000.0,1,1,10.5,4,3,2,789.0,-37.7537,144.8729,Avondale Heights,7/05/2016,Lovett Dr
750000.0,1,1,10.5,3,1,1,529.0,-37.7721,144.8576,Avondale Heights,8/10/2016,Duke St
627500.0,2,1,10.5,3,1,1,550.0,-37.7632,144.8622,Avondale Heights,8/10/2016,Military Rd
880000.0,1,3,10.5,3,2,2,339.0,-37.7519,144.8534,Avondale Heights,8/10/2016,River Dr
950000.0,1,1,10.5,4,3,3,761.0,-37.7524,144.8714,Avondale Heights,10/12/2016,Clive Ct
1600000.0,3,1,10.5,4,3,3,1801.0,-37.7532,144.8766,Avondale Heights,10/12/2016,Warrick Ct
585000.0,1,3,10.5,2,1,1,136.0,-37.7623,144.8613,Avondale Heights,11/02/2017,Nelson Ct
650000.0,2,1,10.5,3,1,3,574.0,-37.7627,144.857,Avondale Heights,15/10/2016,Monmouth St
725000.0,2,1,10.5,3,1,4,606.0,-37.752,144.854,Avondale Heights,15/10/2016,River Dr
665000.0,1,2,10.5,3,2,1,289.0,-37.7644,144.8657,Avondale Heights,16/04/2016,Arbor Tce
560500.0,1,1,10.5,3,1,1,177.0,-37.7664,144.8583,Avondale Heights,16/04/2016,Herbert St
615000.0,2,1,10.5,3,1,2,649.0,-37.758,144.86,Avondale Heights,16/07/2016,Military Rd
845000.0,1,1,10.5,3,1,3,704.0,-37.7681,144.8592,Avondale Heights,16/07/2016,Wood St
585000.0,8,1,10.5,3,1,2,322.0,-37.7686,144.8576,Avondale Heights,17/09/2016,Herbert St
440000.0,1,2,10.5,2,1,1,263.0,-37.7697,144.8657,Avondale Heights,18/03/2017,Military Rd
850000.0,1,1,10.5,3,1,2,766.0,-37.7522,144.8518,Avondale Heights,18/03/2017,Willow Dr
850000.0,2,1,10.5,5,2,4,574.0,-37.7639,144.8615,Avondale Heights,18/06/2016,Westminster Dr
705000.0,1,1,10.5,3,1,1,581.0,-37.7691,144.8575,Avondale Heights,22/05/2016,Herbert St
1100000.0,6,1,10.5,4,3,2,873.0,-37.7609,144.8639,Avondale Heights,22/05/2016,Hillman Ct
892500.0,1,1,10.5,3,1,1,586.0,-37.7642,144.8603,Avondale Heights,22/05/2016,Westminster Dr
695000.0,1,1,10.5,3,1,2,588.0,-37.771,144.8586,Avondale Heights,23/04/2016,Moffat St
522500.0,1,1,10.5,2,1,1,220.0,-37.756,144.8641,Avondale Heights,24/09/2016,Bordeaux St
680000.0,3,1,10.5,4,2,2,554.0,-37.7649,144.8633,Avondale Heights,24/09/2016,Military Rd
500000.0,1,2,10.5,3,1,1,260.0,-37.7507,144.8576,Avondale Heights,24/09/2016,South Tce
550000.0,2,3,10.5,2,1,2,158.0,-37.7592,144.8681,Avondale Heights,24/09/2016,Weyburn Pl
730000.0,1,1,10.5,3,2,2,705.0,-37.766,144.8596,Avondale Heights,25/02/2017,Clarendon St
875000.0,1,1,10.5,3,1,3,812.0,-37.765,144.8578,Avondale Heights,25/02/2017,Drake Ct
850000.0,2,1,10.5,3,2,8,585.0,-37.751,144.8571,Avondale Heights,25/02/2017,South Tce
635000.0,2,1,10.5,3,1,1,597.0,-37.7568,144.8572,Avondale Heights,26/07/2016,Doyle St
762000.0,1,1,10.5,4,2,2,589.0,-37.7573,144.8534,Avondale Heights,26/07/2016,North Rd
790000.0,1,1,10.5,4,2,2,570.0,-37.7513,144.859,Avondale Heights,27/11/2016,Intervale Dr
605000.0,1,1,10.5,4,1,0,569.0,-37.7563,144.8601,Avondale Heights,27/11/2016,Milleara Rd
805000.0,1,1,10.5,3,2,2,593.0,-37.7607,144.8581,Avondale Heights,27/11/2016,Skewes St
890000.0,1,1,10.5,4,2,4,585.0,-37.757,144.8566,Avondale Heights,27/11/2016,Skewes St
795000.0,1,1,10.5,3,1,1,549.0,-37.7644,144.8575,Avondale Heights,28/05/2016,Rogerson St
634000.0,1,1,10.5,3,2,1,582.0,-37.7584,144.8568,Avondale Heights,28/05/2016,Skewes St
642000.0,2,1,10.5,3,1,1,590.0,-37.7567,144.8572,Avondale Heights,28/08/2016,Doyle St
863000.0,1,1,10.5,3,2,3,638.0,-37.7546,144.8585,Avondale Heights,28/08/2016,Military Rd
740000.0,2,1,10.5,3,1,2,607.0,-37.7546,144.857,Avondale Heights,28/08/2016,North Rd
1819000.0,1,1,6.6,4,2,1,244.0,-37.8668,144.9928,Balaclava,3/09/2016,Linton St
1015000.0,1,3,6.6,2,1,2,114.0,-37.8723,144.9961,Balaclava,7/11/2016,Gourlay St
1193000.0,1,1,6.6,3,1,1,178.0,-37.8663,144.9948,Balaclava,18/06/2016,Blenheim St
981000.0,1,1,6.6,2,1,0,159.0,-37.874,144.9933,Balaclava,25/02/2017,Albion St
1690000.0,1,1,6.6,3,2,2,339.0,-37.872,144.9909,Balaclava,25/02/2017,Grosvenor St
540000.0,6,2,6.6,2,1,1,483.0,-37.8727,144.9969,Balaclava,27/06/2016,Gourlay St
1080000.0,1,1,6.6,3,1,1,157.0,-37.8696,144.9925,Balaclava,27/06/2016,Marlborough St
2100000.0,1,1,9.7,2,1,1,659.0,-37.8094,145.0807,Balwyn,3/09/2016,Gordon St
1800000.0,6,1,9.7,4,2,2,715.0,-37.811,145.0958,Balwyn,3/09/2016,Narrak Rd
1255000.0,1,3,9.7,2,1,1,208.0,-37.8128,145.0975,Balwyn,3/09/2016,Westminster St
1070000.0,8,2,9.7,3,2,2,206.0,-37.8161,145.0812,Balwyn,3/12/2016,Balwyn Rd
2570000.0,3,1,9.7,5,3,2,715.0,-37.8028,145.0768,Balwyn,3/12/2016,Belmore Rd
2400000.0,6,1,9.7,4,2,2,744.0,-37.8147,145.0748,Balwyn,3/12/2016,Bevan St
2200000.0,1,1,9.7,3,3,2,651.0,-37.8085,145.0764,Balwyn,3/12/2016,Gordon St
3250000.0,3,1,9.7,5,5,2,651.0,-37.8071,145.0908,Balwyn,3/12/2016,Melba Ct
806000.0,1,2,9.7,2,1,1,122.0,-37.8124,145.0916,Balwyn,3/12/2016,Parring Rd
4000000.0,6,1,9.7,6,4,7,2051.0,-37.8051,145.1016,Balwyn,3/12/2016,Union Rd
2250000.0,3,1,9.7,5,3,2,600.0,-37.8061,145.0801,Balwyn,3/12/2016,Yongala St
812000.0,1,2,9.7,2,1,1,206.0,-37.8092,145.0778,Balwyn,4/03/2017,Cremorne St
1140000.0,1,1,9.7,3,2,2,175.0,-37.8162,145.0771,Balwyn,4/06/2016,Boston Rd
2330000.0,1,1,9.7,3,2,1,853.0,-37.807,145.0635,Balwyn,4/06/2016,Gordon St
2800000.0,6,1,9.7,5,3,2,678.0,-37.8048,145.0708,Balwyn,4/06/2016,Metung St
1255000.0,3,1,9.7,3,2,2,308.0,-37.8056,145.0788,Balwyn,4/06/2016,Yongala St
1850000.0,6,1,9.7,2,1,1,1015.0,-37.8074,145.0826,Balwyn,6/08/2016,Balwyn Rd
805000.0,1,2,9.7,2,1,1,209.0,-37.8125,145.0901,Balwyn,6/08/2016,Parring Rd
700000.0,6,1,9.7,3,1,1,188.0,-37.8065,145.065,Balwyn,7/05/2016,King St
2130000.0,3,1,9.7,4,2,2,664.0,-37.8055,145.0699,Balwyn,7/05/2016,Nungerner St
2125000.0,2,1,9.7,3,2,2,699.0,-37.814,145.0966,Balwyn,7/05/2016,Westminster St
1800000.0,3,1,9.7,4,2,2,577.0,-37.8032,145.0693,Balwyn,8/10/2016,Naroo St
390000.0,6,1,9.7,1,1,1,740.0,-37.8125,145.0775,Balwyn,10/09/2016,Whitehorse Rd
905000.0,1,1,9.7,3,1,2,281.0,-37.8013,145.0652,Balwyn,10/12/2016,Belmore Rd
1750000.0,3,1,9.7,4,3,2,453.0,-37.8044,145.1006,Balwyn,10/12/2016,Belmore Rd
760000.0,1,3,9.7,2,1,1,121.0,-37.8112,145.0881,Balwyn,10/12/2016,Brenbeal St
3180000.0,1,1,9.7,4,3,4,1148.0,-37.8088,145.0991,Balwyn,10/12/2016,Fitzgerald St
1367000.0,1,3,9.7,3,2,2,219.0,-37.8125,145.0849,Balwyn,10/12/2016,Iramoo St
3600000.0,2,1,9.7,5,3,2,678.0,-37.8063,145.0705,Balwyn,10/12/2016,Metung St
2550000.0,1,1,9.7,5,3,2,642.0,-37.8096,145.0735,Balwyn,10/12/2016,Percy St
1400000.0,3,3,9.7,4,3,2,241.0,-37.8042,145.1042,Balwyn,12/11/2016,Evelina St
3270000.0,1,1,9.7,4,2,4,935.0,-37.8157,145.0795,Balwyn,12/11/2016,Millah Rd
625000.0,3,2,9.7,2,1,1,115.0,-37.8122,145.0879,Balwyn,13/08/2016,Brenbeal St
700000.0,6,3,9.7,2,1,1,104.0,-37.8061,145.0878,Balwyn,13/08/2016,Raynes St
1860000.0,1,1,9.7,3,1,4,671.0,-37.8117,145.0775,Balwyn,14/05/2016,Weston St
2730000.0,1,1,9.7,4,3,2,674.0,-37.8068,145.0786,Balwyn,15/10/2016,Frederick St
2020000.0,1,1,9.7,5,2,2,611.0,-37.8116,145.0789,Balwyn,16/04/2016,Power St
2250000.0,8,1,9.7,4,1,2,832.0,-37.8068,145.0827,Balwyn,16/07/2016,Balwyn Rd
1053000.0,1,2,9.7,2,1,2,231.0,-37.8123,145.0821,Balwyn,16/07/2016,Balwyn Rd
1800000.0,6,1,9.7,3,2,2,380.0,-37.8161,145.0772,Balwyn,16/07/2016,Boston Rd
1472000.0,1,3,9.7,3,2,2,306.0,-37.8106,145.0848,Balwyn,16/07/2016,Yerrin St
2120000.0,1,1,9.7,3,1,2,651.0,-37.8036,145.0715,Balwyn,17/09/2016,Metung St
1910000.0,1,1,9.7,3,1,2,697.0,-37.8044,145.0853,Balwyn,17/09/2016,Yerrin St
754000.0,3,2,9.7,2,1,1,87.0,-37.8134,145.081,Balwyn,18/03/2017,Balwyn Rd
3000000.0,6,1,9.7,5,5,2,671.0,-37.8025,145.0665,Balwyn,18/06/2016,Birtles Ct
3400000.0,6,1,9.7,5,6,4,739.0,-37.8039,145.0714,Balwyn,18/06/2016,Metung St
2188000.0,1,1,9.7,4,2,2,752.0,-37.8149,145.0747,Balwyn,19/11/2016,Bevan St
755000.0,3,2,9.7,2,1,1,213.0,-37.8092,145.0789,Balwyn,19/11/2016,Kalimna St
2900000.0,6,1,9.7,4,3,2,596.0,-37.815,145.076,Balwyn,22/05/2016,Knutsford St
3290000.0,1,1,9.7,4,3,2,1007.0,-37.8135,145.0995,Balwyn,22/05/2016,Union Rd
2665000.0,1,1,9.7,5,3,2,674.0,-37.8095,145.0782,Balwyn,22/08/2016,Kalimna St
1801000.0,1,1,9.7,4,2,2,583.0,-37.8027,145.0694,Balwyn,22/08/2016,Naroo St
2410000.0,1,1,9.7,4,2,1,685.0,-37.8056,145.071,Balwyn,24/09/2016,Metung St
2275000.0,6,1,9.7,4,2,1,842.0,-37.8054,145.0771,Balwyn,25/02/2017,Nott St
2810000.0,3,1,9.7,5,3,4,1468.0,-37.8131,145.1,Balwyn,25/02/2017,Union Rd
1385000.0,1,3,9.7,3,2,2,190.0,-37.8164,145.0846,Balwyn,25/02/2017,Weir St
2000000.0,3,1,9.7,4,1,2,739.0,-37.8039,145.0631,Balwyn,27/06/2016,Wills St
1900000.0,1,1,9.7,4,2,1,665.0,-37.8057,145.0825,Balwyn,27/11/2016,Balwyn Rd
3401000.0,1,1,9.7,3,2,1,706.0,-37.8161,145.0748,Balwyn,27/11/2016,Knutsford St
1750000.0,6,1,9.7,3,2,3,613.0,-37.8056,145.0688,Balwyn,27/11/2016,Naroo St
4000000.0,6,1,9.7,5,4,3,1437.0,-37.8058,145.0882,Balwyn,27/11/2016,Raynes St
1100000.0,1,3,9.7,3,2,1,259.0,-37.8161,145.0809,Balwyn,28/05/2016,Balwyn Rd
3020000.0,3,1,9.7,5,3,2,715.0,-37.8028,145.0768,Balwyn,28/05/2016,Belmore Rd
2950000.0,1,1,9.7,3,2,2,650.0,-37.8167,145.0797,Balwyn,28/05/2016,Pembroke Rd
2450000.0,1,1,9.7,5,2,2,981.0,-37.8058,145.0627,Balwyn,28/05/2016,Wills St
1912000.0,1,1,9.7,3,1,2,844.0,-37.8037,145.0636,Balwyn,28/05/2016,Wills St
730000.0,1,2,9.7,2,1,1,130.0,-37.812,145.0876,Balwyn,28/08/2016,Brenbeal St
1500000.0,2,1,9.7,3,2,2,404.0,-37.8075,145.1011,Balwyn,28/08/2016,Union Rd
1850000.0,1,1,9.7,3,1,1,607.0,-37.8058,145.0781,Balwyn,28/08/2016,Yongala St
1700000.0,6,1,9.7,4,1,1,672.0,-37.8099,145.0792,Balwyn,30/07/2016,Power St
1010000.0,3,1,9.7,2,0,0,1611.0,-37.8092,145.1016,Balwyn,30/07/2016,Shrimpton Ct
1315000.0,1,3,9.2,3,2,2,260.0,-37.7966,145.1021,Balwyn North,3/09/2016,Clifton St
1500000.0,3,1,9.2,3,2,1,778.0,-37.7939,145.0789,Balwyn North,3/09/2016,Doncaster Rd
3230000.0,1,1,9.2,4,4,3,1135.0,-37.8014,145.0892,Balwyn North,3/09/2016,Jacka St
1080000.0,1,1,9.2,2,1,1,253.0,-37.7912,145.085,Balwyn North,3/09/2016,Jaserfold St
1350000.0,3,1,9.2,7,2,0,942.0,-37.7923,145.1029,Balwyn North,3/12/2016,Abbott St
1905000.0,1,1,9.2,4,2,2,647.0,-37.7917,145.0868,Balwyn North,3/12/2016,Bolinda Rd
3300000.0,3,1,9.2,5,4,2,760.0,-37.7907,145.0907,Balwyn North,3/12/2016,Dumblane St
1900000.0,6,1,9.2,4,2,2,642.0,-37.7988,145.0726,Balwyn North,3/12/2016,Hood St
2251000.0,1,1,9.2,3,1,2,888.0,-37.8002,145.0949,Balwyn North,3/12/2016,Kenny St
2205000.0,3,1,9.2,4,2,2,750.0,-37.7906,145.0788,Balwyn North,3/12/2016,Riverview Rd
1265000.0,1,1,9.2,3,2,1,347.0,-37.7947,145.1035,Balwyn North,3/12/2016,Sweyn St
2000000.0,1,1,9.2,3,1,3,772.0,-37.7938,145.0732,Balwyn North,4/03/2017,Highbury St
1750000.0,1,1,9.2,4,2,2,673.0,-37.7856,145.0918,Balwyn North,4/03/2017,Kawarren St
1450000.0,6,1,9.2,3,1,2,665.0,-37.7862,145.0781,Balwyn North,4/03/2017,Longview Rd
2614000.0,1,1,9.2,4,2,2,772.0,-37.7959,145.0787,Balwyn North,4/03/2017,Maud St
1825000.0,1,1,9.2,4,2,3,736.0,-37.7944,145.1028,Balwyn North,4/03/2017,Stuart Ct
