Price,Method,Type,Distance,Rooms,Bathroom,Car,Landsize,Propertycount,Suburb,Street,Date
598000.0,S,U,6.3,2.0,1.0,1.0,0.0,4836.0,Armadale,Denbigh,25/02/2017
1285000.0,S,H,6.3,3.0,1.0,2.0,186.0,4836.0,Armadale,Sutherland,25/02/2017
3660000.0,S,H,6.3,4.0,3.0,2.0,421.0,4836.0,Armadale,Union,25/02/2017
520000.0,S,U,6.3,2.0,1.0,1.0,0.0,4836.0,Armadale,Dandenong,27/06/2016
3625000.0,S,H,6.3,4.0,1.0,2.0,709.0,4836.0,Armadale,Denbigh,27/11/2016
4200000.0,VB,H,6.3,4.0,3.0,3.0,563.0,4836.0,Armadale,Hampden,27/11/2016
1101000.0,S,T,6.3,3.0,1.0,2.0,103.0,4836.0,Armadale,High,27/11/2016
3512500.0,S,H,6.3,3.0,2.0,2.0,617.0,4836.0,Armadale,Mercer,27/11/2016
2000000.0,PI,H,6.3,4.0,3.0,4.0,544.0,4836.0,Armadale,Kooyong,28/05/2016
869000.0,S,U,6.3,3.0,1.0,1.0,0.0,4836.0,Armadale,Mercer,28/05/2016
2810000.0,S,H,6.3,5.0,2.0,2.0,617.0,4836.0,Armadale,Llaneast,28/08/2016
565000.0,S,U,6.3,2.0,1.0,1.0,0.0,4836.0,Armadale,Orrong,28/08/2016
567000.0,S,U,6.3,1.0,1.0,1.0,0.0,4836.0,Armadale,Orrong,28/08/2016
546000.0,SP,U,6.3,2.0,0.0,0.0,0.0,4836.0,Armadale,Denbigh,30/07/2016
471500.0,S,U,6.3,2.0,1.0,1.0,0.0,4836.0,Armadale,Malvern,30/07/2016
455000.0,S,U,5.9,2.0,1.0,2.0,0.0,6567.0,Ascot Vale,Roxburgh,3/09/2016
940000.0,S,H,5.9,3.0,1.0,2.0,298.0,6567.0,Ascot Vale,Rothwell,3/12/2016
467000.0,SP,U,5.9,2.0,1.0,1.0,0.0,6567.0,Ascot Vale,Rothwell,3/12/2016
1380000.0,SP,H,5.9,3.0,2.0,2.0,277.0,6567.0,Ascot Vale,Francis,4/03/2017
490000.0,VB,U,5.9,2.0,1.0,1.0,423.0,6567.0,Ascot Vale,Harold,4/03/2017
1850000.0,S,H,5.9,4.0,3.0,1.0,478.0,6567.0,Ascot Vale,The,4/03/2017
1284000.0,S,H,5.9,3.0,1.0,2.0,623.0,6567.0,Ascot Vale,Walter,4/03/2017
971000.0,SP,H,5.9,3.0,2.0,2.0,285.0,6567.0,Ascot Vale,Epsom,4/06/2016
710000.0,PI,H,5.9,2.0,1.0,1.0,214.0,6567.0,Ascot Vale,Geddes,4/06/2016
2425000.0,PI,H,5.9,6.0,3.0,2.0,1014.0,6567.0,Ascot Vale,Maribyrnong,4/06/2016
750000.0,SP,H,5.9,2.0,1.0,1.0,226.0,6567.0,Ascot Vale,Roseberry,4/06/2016
1053000.0,S,H,5.9,2.0,1.0,1.0,269.0,6567.0,Ascot Vale,Fenton,6/08/2016
1377000.0,S,H,5.9,3.0,1.0,1.0,417.0,6567.0,Ascot Vale,McCully,6/08/2016
970000.0,S,H,5.9,3.0,1.0,2.0,350.0,6567.0,Ascot Vale,Epsom,7/05/2016
940000.0,S,H,5.9,2.0,1.0,1.0,330.0,6567.0,Ascot Vale,Hurtle,7/05/2016
751000.0,PI,H,5.9,2.0,1.0,1.0,118.0,6567.0,Ascot Vale,Kent,7/05/2016
950000.0,SP,H,5.9,2.0,1.0,1.0,173.0,6567.0,Ascot Vale,The,7/05/2016
685000.0,S,U,5.9,2.0,1.0,2.0,228.0,6567.0,Ascot Vale,Epsom,7/11/2016
1230000.0,S,H,5.9,3.0,1.0,2.0,594.0,6567.0,Ascot Vale,Monash,8/10/2016
636500.0,S,H,5.9,2.0,1.0,1.0,0.0,6567.0,Ascot Vale,Ormond,8/10/2016
910000.0,S,H,5.9,3.0,1.0,0.0,317.0,6567.0,Ascot Vale,Roseberry,8/10/2016
770000.0,PI,H,5.9,2.0,1.0,1.0,226.0,6567.0,Ascot Vale,Francis,10/09/2016
960000.0,S,H,5.9,3.0,2.0,2.0,229.0,6567.0,Ascot Vale,Dalgety,10/12/2016
890000.0,SP,H,5.9,4.0,1.0,1.0,300.0,6567.0,Ascot Vale,Mirams,10/12/2016
965000.0,S,H,5.9,2.0,1.0,1.0,170.0,6567.0,Ascot Vale,The,10/12/2016
1440000.0,S,H,5.9,3.0,1.0,1.0,487.0,6567.0,Ascot Vale,The,11/02/2017
955000.0,S,H,5.9,2.0,1.0,0.0,255.0,6567.0,Ascot Vale,Ascot,11/03/2017
450000.0,VB,U,5.9,2.0,1.0,1.0,0.0,6567.0,Ascot Vale,Epsom,12/11/2016
801000.0,S,H,5.9,3.0,1.0,2.0,431.0,6567.0,Ascot Vale,Farncomb,12/11/2016
1000000.0,PI,H,5.9,3.0,2.0,2.0,440.0,6567.0,Ascot Vale,Newsom,12/11/2016
1435000.0,S,H,5.9,3.0,2.0,2.0,532.0,6567.0,Ascot Vale,Pentland,12/11/2016
390000.0,S,U,5.9,1.0,1.0,1.0,0.0,6567.0,Ascot Vale,The,12/11/2016
1425000.0,PI,H,5.9,3.0,2.0,2.0,495.0,6567.0,Ascot Vale,Monash,13/08/2016
1340000.0,S,H,5.9,4.0,2.0,2.0,683.0,6567.0,Ascot Vale,Fenton,14/05/2016
955000.0,S,H,5.9,3.0,1.0,1.0,263.0,6567.0,Ascot Vale,Munro,14/05/2016
1100000.0,VB,H,5.9,4.0,2.0,5.0,559.0,6567.0,Ascot Vale,Epsom,15/10/2016
1255000.0,S,H,5.9,3.0,2.0,2.0,308.0,6567.0,Ascot Vale,Hockey,15/10/2016
432000.0,S,U,5.9,2.0,1.0,1.0,0.0,6567.0,Ascot Vale,Ormond,15/10/2016
1640000.0,S,H,5.9,4.0,3.0,2.0,562.0,6567.0,Ascot Vale,Angler,16/04/2016
1430000.0,S,H,5.9,6.0,2.0,1.0,461.0,6567.0,Ascot Vale,Ayr,16/04/2016
610000.0,SP,U,5.9,2.0,1.0,1.0,301.0,6567.0,Ascot Vale,Epsom,16/04/2016
940000.0,S,H,5.9,3.0,3.0,1.0,491.0,6567.0,Ascot Vale,The,16/04/2016
890000.0,SP,H,5.9,3.0,1.0,1.0,242.0,6567.0,Ascot Vale,Mirams,16/07/2016
1180000.0,SP,H,5.9,3.0,2.0,2.0,617.0,6567.0,Ascot Vale,Hurtle,17/09/2016
1480000.0,S,H,5.9,4.0,2.0,2.0,597.0,6567.0,Ascot Vale,Walter,17/09/2016
1150000.0,S,H,5.9,2.0,1.0,1.0,387.0,6567.0,Ascot Vale,Bayview,18/03/2017
1350000.0,S,H,5.9,3.0,1.0,3.0,575.0,6567.0,Ascot Vale,Monash,18/03/2017
1905000.0,S,H,5.9,5.0,2.0,2.0,521.0,6567.0,Ascot Vale,South,18/03/2017
865000.0,SP,T,5.9,2.0,2.0,1.0,146.0,6567.0,Ascot Vale,Walter,18/03/2017
705000.0,S,T,5.9,2.0,2.0,1.0,113.0,6567.0,Ascot Vale,Maribyrnong,18/06/2016
442000.0,S,U,5.9,2.0,1.0,1.0,0.0,6567.0,Ascot Vale,Milton,18/06/2016
540000.0,S,U,5.9,2.0,2.0,1.0,0.0,6567.0,Ascot Vale,Burrowes,19/11/2016
1037500.0,S,H,5.9,3.0,1.0,2.0,506.0,6567.0,Ascot Vale,Geddes,19/11/2016
1050000.0,S,T,5.9,3.0,2.0,2.0,318.0,6567.0,Ascot Vale,Newsom,19/11/2016
440000.0,S,U,5.9,2.0,1.0,1.0,0.0,6567.0,Ascot Vale,Roseberry,19/11/2016
1010000.0,S,H,5.9,2.0,1.0,1.0,325.0,6567.0,Ascot Vale,The,19/11/2016
1430000.0,S,H,5.9,4.0,2.0,0.0,418.0,6567.0,Ascot Vale,Bloomfield,22/05/2016
570000.0,VB,U,5.9,2.0,1.0,1.0,0.0,6567.0,Ascot Vale,Geddes,22/05/2016
690000.0,S,U,5.9,2.0,1.0,1.0,0.0,6567.0,Ascot Vale,The,22/05/2016
1291000.0,S,H,5.9,3.0,1.0,2.0,414.0,6567.0,Ascot Vale,Bloomfield,23/04/2016
1130000.0,S,H,5.9,3.0,2.0,1.0,272.0,6567.0,Ascot Vale,Middle,23/04/2016
1135000.0,S,H,5.9,3.0,1.0,1.0,296.0,6567.0,Ascot Vale,Francis,24/09/2016
950000.0,PI,H,5.9,4.0,2.0,1.0,298.0,6567.0,Ascot Vale,Geddes,24/09/2016
790000.0,PI,U,5.9,3.0,2.0,1.0,0.0,6567.0,Ascot Vale,Union,24/09/2016
390000.0,PI,U,5.9,2.0,1.0,1.0,1957.0,6567.0,Ascot Vale,Epsom,25/02/2017
1345000.0,S,H,5.9,4.0,1.0,1.0,552.0,6567.0,Ascot Vale,Mirams,25/02/2017
1381500.0,S,H,5.9,3.0,2.0,2.0,416.0,6567.0,Ascot Vale,Walter,25/02/2017
940000.0,S,H,5.9,3.0,2.0,2.0,285.0,6567.0,Ascot Vale,Dalgety,26/07/2016
995000.0,S,H,5.9,3.0,2.0,1.0,314.0,6567.0,Ascot Vale,Dalgety,26/07/2016
1050000.0,SP,H,5.9,3.0,1.0,3.0,536.0,6567.0,Ascot Vale,Epsom,26/07/2016
786000.0,S,H,5.9,3.0,2.0,1.0,576.0,6567.0,Ascot Vale,Waller,26/07/2016
705000.0,PI,H,5.9,2.0,1.0,3.0,252.0,6567.0,Ascot Vale,Ascot,27/06/2016
760000.0,PI,H,5.9,2.0,1.0,1.0,124.0,6567.0,Ascot Vale,Kent,27/06/2016
487500.0,S,U,5.9,3.0,1.0,3.0,0.0,6567.0,Ascot Vale,The,27/06/2016
1000000.0,S,T,5.9,3.0,2.0,2.0,200.0,6567.0,Ascot Vale,East,27/11/2016
1110000.0,PI,H,5.9,4.0,2.0,1.0,349.0,6567.0,Ascot Vale,Geddes,27/11/2016
1300000.0,PI,H,5.9,4.0,1.0,4.0,664.0,6567.0,Ascot Vale,Mirams,27/11/2016
1060000.0,PI,H,5.9,3.0,1.0,1.0,555.0,6567.0,Ascot Vale,Mirams,27/11/2016
1410000.0,PI,H,5.9,3.0,2.0,2.0,459.0,6567.0,Ascot Vale,Mirams,27/11/2016
1305000.0,S,H,5.9,3.0,1.0,1.0,278.0,6567.0,Ascot Vale,Bloomfield,28/05/2016
932500.0,S,H,5.9,3.0,2.0,1.0,254.0,6567.0,Ascot Vale,Milton,28/05/2016
965000.0,S,H,5.9,3.0,1.0,0.0,216.0,6567.0,Ascot Vale,Ayr,28/08/2016
1215000.0,S,H,5.9,3.0,1.0,1.0,452.0,6567.0,Ascot Vale,Bloomfield,28/08/2016
545000.0,S,U,5.9,2.0,1.0,2.0,194.0,6567.0,Ascot Vale,Epsom,28/08/2016
1705000.0,S,H,5.9,4.0,2.0,4.0,598.0,6567.0,Ascot Vale,Doncaster,30/07/2016
970000.0,S,H,5.9,3.0,1.0,1.0,194.0,6567.0,Ascot Vale,McCully,30/07/2016
925000.0,S,H,5.9,2.0,1.0,1.0,407.0,6567.0,Ascot Vale,Munro,30/07/2016
2650000.0,S,H,11.0,4.0,3.0,2.0,753.0,3052.0,Ashburton,Dent,3/09/2016
1670000.0,S,H,11.0,3.0,2.0,2.0,599.0,3052.0,Ashburton,Albion,3/12/2016
955000.0,S,T,11.0,3.0,2.0,2.0,203.0,3052.0,Ashburton,Ashburn,3/12/2016
2050000.0,S,T,11.0,3.0,3.0,4.0,310.0,3052.0,Ashburton,Solway,3/12/2016
500000.0,VB,U,11.0,2.0,1.0,1.0,710.0,3052.0,Ashburton,High,4/03/2017
1575000.0,S,H,11.0,2.0,1.0,2.0,679.0,3052.0,Ashburton,Victory,4/03/2017
1555000.0,S,H,11.0,3.0,2.0,2.0,731.0,3052.0,Ashburton,Dunlop,4/06/2016
1100000.0,PI,H,11.0,3.0,3.0,2.0,276.0,3052.0,Ashburton,Nicholas,8/10/2016
1337000.0,S,H,11.0,3.0,1.0,2.0,583.0,3052.0,Ashburton,Nicholas,8/10/2016
2950000.0,S,H,11.0,8.0,7.0,4.0,1472.0,3052.0,Ashburton,Ashburn,10/09/2016
2215000.0,SP,H,11.0,4.0,2.0,1.0,681.0,3052.0,Ashburton,Eleanor,10/09/2016
1518000.0,S,H,11.0,3.0,2.0,2.0,516.0,3052.0,Ashburton,Nairn,10/09/2016
1710000.0,S,H,11.0,3.0,1.0,2.0,806.0,3052.0,Ashburton,Gona,10/12/2016
1655000.0,S,H,11.0,3.0,1.0,3.0,780.0,3052.0,Ashburton,Yuile,10/12/2016
1550000.0,VB,H,11.0,4.0,2.0,2.0,780.0,3052.0,Ashburton,Yuile,12/11/2016
1662000.0,S,H,11.0,3.0,2.0,2.0,351.0,3052.0,Ashburton,Glen,14/05/2016
1665000.0,S,H,11.0,3.0,2.0,3.0,702.0,3052.0,Ashburton,Glen,15/10/2016
1445000.0,S,H,11.0,2.0,1.0,2.0,704.0,3052.0,Ashburton,Nicholas,16/04/2016
3510000.0,S,H,11.0,5.0,5.0,2.0,755.0,3052.0,Ashburton,Yuile,18/03/2017
968000.0,S,T,11.0,3.0,1.0,1.0,227.0,3052.0,Ashburton,Victory,18/06/2016
900000.0,S,T,11.0,3.0,2.0,2.0,153.0,3052.0,Ashburton,Ashburn,19/11/2016
1500000.0,S,H,11.0,3.0,1.0,2.0,545.0,3052.0,Ashburton,Baker,22/05/2016
2752000.0,S,H,11.0,5.0,4.0,2.0,1075.0,3052.0,Ashburton,Comas,22/08/2016
1500000.0,VB,H,11.0,3.0,2.0,2.0,710.0,3052.0,Ashburton,Mustang,22/08/2016
1800000.0,S,H,11.0,4.0,2.0,4.0,749.0,3052.0,Ashburton,Dent,25/02/2017
1830000.0,S,H,11.0,3.0,2.0,3.0,724.0,3052.0,Ashburton,Vears,25/02/2017
1415000.0,S,H,11.0,3.0,1.0,1.0,605.0,3052.0,Ashburton,Lucerne,27/06/2016
1440000.0,PI,H,11.0,2.0,1.0,1.0,687.0,3052.0,Ashburton,Pitt,27/06/2016
1250000.0,VB,T,11.0,4.0,2.0,2.0,321.0,3052.0,Ashburton,Ashburn,27/11/2016
1422000.0,S,H,11.0,3.0,1.0,2.0,583.0,3052.0,Ashburton,Meaden,27/11/2016
1600000.0,S,H,11.0,5.0,3.0,4.0,700.0,3052.0,Ashburton,Nicholas,27/11/2016
1860000.0,S,H,11.0,4.0,2.0,3.0,696.0,3052.0,Ashburton,Taylor,27/11/2016
1710000.0,S,T,11.0,3.0,2.0,2.0,295.0,3052.0,Ashburton,Y,27/11/2016
1790000.0,PI,H,11.0,4.0,2.0,2.0,514.0,3052.0,Ashburton,Highgate,28/05/2016
1950000.0,S,H,11.0,4.0,2.0,2.0,844.0,3052.0,Ashburton,Pitt,28/05/2016
1600000.0,S,H,11.0,3.0,1.0,2.0,637.0,3052.0,Ashburton,Ward,28/05/2016
1320000.0,PI,H,11.0,3.0,1.0,2.0,1063.0,3052.0,Ashburton,Ashburn,28/08/2016
1650000.0,S,H,11.0,3.0,1.0,1.0,697.0,3052.0,Ashburton,Poulter,28/08/2016
995000.0,S,H,12.2,2.0,1.0,1.0,583.0,2894.0,Ashwood,Teck,3/09/2016
1250000.0,S,H,12.2,3.0,1.0,1.0,842.0,2894.0,Ashwood,Raymond,3/12/2016
1045000.0,S,U,12.2,3.0,2.0,2.0,467.0,2894.0,Ashwood,Douglas,4/03/2017
1200000.0,SP,H,12.2,4.0,3.0,2.0,372.0,2894.0,Ashwood,Winbirra,4/03/2017
1075000.0,VB,H,12.2,2.0,1.0,2.0,695.0,2894.0,Ashwood,Montrose,4/06/2016
1500000.0,S,H,12.2,4.0,2.0,2.0,621.0,2894.0,Ashwood,Scenic,6/08/2016
1120000.0,S,H,12.2,3.0,1.0,2.0,723.0,2894.0,Ashwood,Rocklands,7/05/2016
700000.0,S,T,12.2,2.0,1.0,2.0,367.0,2894.0,Ashwood,Farmer,7/11/2016
761000.0,PI,H,12.2,3.0,2.0,4.0,400.0,2894.0,Ashwood,High,7/11/2016
1270000.0,SP,H,12.2,4.0,2.0,1.0,724.0,2894.0,Ashwood,Maroondah,8/10/2016
1510000.0,S,H,12.2,4.0,2.0,2.0,526.0,2894.0,Ashwood,Peppermint,8/10/2016
1365000.0,S,H,12.2,3.0,1.0,1.0,792.0,2894.0,Ashwood,Douglas,10/09/2016
1100000.0,VB,H,12.2,4.0,2.0,2.0,803.0,2894.0,Ashwood,Huntingdale,10/12/2016
1415000.0,S,H,12.2,4.0,3.0,2.0,724.0,2894.0,Ashwood,Maroondah,13/08/2016
690000.0,S,U,12.2,2.0,1.0,1.0,216.0,2894.0,Ashwood,Murra,14/05/2016
1631000.0,S,H,12.2,3.0,2.0,3.0,782.0,2894.0,Ashwood,Ashwood,15/10/2016
1500000.0,S,H,12.2,4.0,2.0,1.0,593.0,2894.0,Ashwood,Harold,15/10/2016
1060000.0,S,H,12.2,3.0,1.0,2.0,772.0,2894.0,Ashwood,Katta,16/07/2016
1529500.0,S,H,12.2,5.0,3.0,2.0,585.0,2894.0,Ashwood,Scenic,17/09/2016
600000.0,S,U,12.2,2.0,1.0,1.0,153.0,2894.0,Ashwood,Queens,18/03/2017
535000.0,S,U,12.2,2.0,1.0,1.0,72.0,2894.0,Ashwood,Mulgrave,18/06/2016
785000.0,S,H,12.2,3.0,1.0,1.0,557.0,2894.0,Ashwood,Huntingdale,19/11/2016
1240000.0,S,H,12.2,4.0,2.0,2.0,766.0,2894.0,Ashwood,Parkhill,19/11/2016
700000.0,S,U,12.2,2.0,1.0,2.0,192.0,2894.0,Ashwood,Murra,22/08/2016
1350000.0,S,H,12.2,4.0,2.0,1.0,727.0,2894.0,Ashwood,Leonard,24/09/2016
1110000.0,S,H,12.2,2.0,1.0,1.0,586.0,2894.0,Ashwood,Teck,24/09/2016
1305000.0,S,H,12.2,3.0,1.0,1.0,760.0,2894.0,Ashwood,Ashwood,25/02/2017
855000.0,S,H,12.2,3.0,2.0,1.0,320.0,2894.0,Ashwood,Condah,25/02/2017
900500.0,S,T,12.2,3.0,2.0,2.0,256.0,2894.0,Ashwood,Raymond,27/11/2016
1200000.0,VB,H,12.2,3.0,2.0,2.0,839.0,2894.0,Ashwood,Newbury,28/05/2016
830000.0,S,T,12.2,3.0,1.0,2.0,212.0,2894.0,Ashwood,Salisbury,28/08/2016
850000.0,S,H,10.5,3.0,1.0,1.0,593.0,4502.0,Avondale Heights,Norma,3/09/2016
750000.0,SP,H,10.5,3.0,1.0,1.0,0.0,4502.0,Avondale Heights,Rogerson,3/09/2016
851000.0,S,T,10.5,3.0,3.0,1.0,557.0,4502.0,Avondale Heights,Canning,3/12/2016
848000.0,S,H,10.5,3.0,1.0,2.0,542.0,4502.0,Avondale Heights,Canning,4/03/2017
806000.0,S,H,10.5,4.0,2.0,1.0,350.0,4502.0,Avondale Heights,Wood,4/03/2017
1155000.0,S,H,10.5,4.0,2.0,2.0,569.0,4502.0,Avondale Heights,Arbor,4/06/2016
670000.0,VB,H,10.5,3.0,2.0,2.0,671.0,4502.0,Avondale Heights,Karen,4/06/2016
1200000.0,S,H,10.5,4.0,5.0,4.0,673.0,4502.0,Avondale Heights,Lovett,4/06/2016
636000.0,S,H,10.5,3.0,1.0,2.0,571.0,4502.0,Avondale Heights,Skewes,4/06/2016
680000.0,S,H,10.5,3.0,1.0,2.0,570.0,4502.0,Avondale Heights,Thompson,6/08/2016
1160000.0,S,H,10.5,4.0,3.0,2.0,789.0,4502.0,Avondale Heights,Lovett,7/05/2016
750000.0,S,H,10.5,3.0,1.0,1.0,529.0,4502.0,Avondale Heights,Duke,8/10/2016
627500.0,SP,H,10.5,3.0,1.0,1.0,550.0,4502.0,Avondale Heights,Military,8/10/2016
880000.0,S,T,10.5,3.0,2.0,2.0,339.0,4502.0,Avondale Heights,River,8/10/2016
950000.0,S,H,10.5,4.0,3.0,3.0,761.0,4502.0,Avondale Heights,Clive,10/12/2016
1600000.0,PI,H,10.5,4.0,3.0,3.0,1801.0,4502.0,Avondale Heights,Warrick,10/12/2016
585000.0,S,T,10.5,2.0,1.0,1.0,136.0,4502.0,Avondale Heights,Nelson,11/02/2017
650000.0,SP,H,10.5,3.0,1.0,3.0,574.0,4502.0,Avondale Heights,Monmouth,15/10/2016
725000.0,SP,H,10.5,3.0,1.0,4.0,606.0,4502.0,Avondale Heights,River,15/10/2016
665000.0,S,U,10.5,3.0,2.0,1.0,289.0,4502.0,Avondale Heights,Arbor,16/04/2016
560500.0,S,H,10.5,3.0,1.0,1.0,177.0,4502.0,Avondale Heights,Herbert,16/04/2016
615000.0,SP,H,10.5,3.0,1.0,2.0,649.0,4502.0,Avondale Heights,Military,16/07/2016
845000.0,S,H,10.5,3.0,1.0,3.0,704.0,4502.0,Avondale Heights,Wood,16/07/2016
585000.0,SA,H,10.5,3.0,1.0,2.0,322.0,4502.0,Avondale Heights,Herbert,17/09/2016
440000.0,S,U,10.5,2.0,1.0,1.0,263.0,4502.0,Avondale Heights,Military,18/03/2017
850000.0,S,H,10.5,3.0,1.0,2.0,766.0,4502.0,Avondale Heights,Willow,18/03/2017
850000.0,SP,H,10.5,5.0,2.0,4.0,574.0,4502.0,Avondale Heights,Westminster,18/06/2016
705000.0,S,H,10.5,3.0,1.0,1.0,581.0,4502.0,Avondale Heights,Herbert,22/05/2016
1100000.0,VB,H,10.5,4.0,3.0,2.0,873.0,4502.0,Avondale Heights,Hillman,22/05/2016
892500.0,S,H,10.5,3.0,1.0,1.0,586.0,4502.0,Avondale Heights,Westminster,22/05/2016
695000.0,S,H,10.5,3.0,1.0,2.0,588.0,4502.0,Avondale Heights,Moffat,23/04/2016
522500.0,S,H,10.5,2.0,1.0,1.0,220.0,4502.0,Avondale Heights,Bordeaux,24/09/2016
680000.0,PI,H,10.5,4.0,2.0,2.0,554.0,4502.0,Avondale Heights,Military,24/09/2016
500000.0,S,U,10.5,3.0,1.0,1.0,260.0,4502.0,Avondale Heights,South,24/09/2016
550000.0,SP,T,10.5,2.0,1.0,2.0,158.0,4502.0,Avondale Heights,Weyburn,24/09/2016
730000.0,S,H,10.5,3.0,2.0,2.0,705.0,4502.0,Avondale Heights,Clarendon,25/02/2017
875000.0,S,H,10.5,3.0,1.0,3.0,812.0,4502.0,Avondale Heights,Drake,25/02/2017
850000.0,SP,H,10.5,3.0,2.0,8.0,585.0,4502.0,Avondale Heights,South,25/02/2017
635000.0,SP,H,10.5,3.0,1.0,1.0,597.0,4502.0,Avondale Heights,Doyle,26/07/2016
762000.0,S,H,10.5,4.0,2.0,2.0,589.0,4502.0,Avondale Heights,North,26/07/2016
411000.0,PI,U,10.5,2.0,1.0,1.0,0.0,4502.0,Avondale Heights,Carmyle,27/11/2016
790000.0,S,H,10.5,4.0,2.0,2.0,570.0,4502.0,Avondale Heights,Intervale,27/11/2016
605000.0,S,H,10.5,4.0,1.0,0.0,569.0,4502.0,Avondale Heights,Milleara,27/11/2016
805000.0,S,H,10.5,3.0,2.0,2.0,593.0,4502.0,Avondale Heights,Skewes,27/11/2016
890000.0,S,H,10.5,4.0,2.0,4.0,585.0,4502.0,Avondale Heights,Skewes,27/11/2016
795000.0,S,H,10.5,3.0,1.0,1.0,549.0,4502.0,Avondale Heights,Rogerson,28/05/2016
634000.0,S,H,10.5,3.0,2.0,1.0,582.0,4502.0,Avondale Heights,Skewes,28/05/2016
642000.0,SP,H,10.5,3.0,1.0,1.0,590.0,4502.0,Avondale Heights,Doyle,28/08/2016
863000.0,S,H,10.5,3.0,2.0,3.0,638.0,4502.0,Avondale Heights,Military,28/08/2016
740000.0,SP,H,10.5,3.0,1.0,2.0,607.0,4502.0,Avondale Heights,North,28/08/2016
1819000.0,S,H,6.6,4.0,2.0,1.0,244.0,2952.0,Balaclava,Linton,3/09/2016
410000.0,PI,U,6.6,2.0,1.0,2.0,0.0,2952.0,Balaclava,Grosvenor,3/12/2016
280000.0,VB,U,6.6,1.0,1.0,1.0,0.0,2952.0,Balaclava,Grosvenor,7/05/2016
1015000.0,S,T,6.6,2.0,1.0,2.0,114.0,2952.0,Balaclava,Gourlay,7/11/2016
502500.0,S,U,6.6,2.0,1.0,1.0,0.0,2952.0,Balaclava,Gourlay,15/10/2016
520000.0,S,U,6.6,2.0,1.0,0.0,0.0,2952.0,Balaclava,Sycamore,15/10/2016
442000.0,SP,U,6.6,2.0,1.0,1.0,0.0,2952.0,Balaclava,Gourlay,17/09/2016
1193000.0,S,H,6.6,3.0,1.0,1.0,178.0,2952.0,Balaclava,Blenheim,18/06/2016
416000.0,S,U,6.6,2.0,1.0,1.0,0.0,2952.0,Balaclava,Orange,18/06/2016
820000.0,S,U,6.6,2.0,1.0,1.0,0.0,2952.0,Balaclava,Carlisle,19/11/2016
474000.0,S,U,6.6,2.0,1.0,1.0,0.0,2952.0,Balaclava,Camden,22/05/2016
981000.0,S,H,6.6,2.0,1.0,0.0,159.0,2952.0,Balaclava,Albion,25/02/2017
1690000.0,S,H,6.6,3.0,2.0,2.0,339.0,2952.0,Balaclava,Grosvenor,25/02/2017
540000.0,VB,U,6.6,2.0,1.0,1.0,483.0,2952.0,Balaclava,Gourlay,27/06/2016
1080000.0,S,H,6.6,3.0,1.0,1.0,157.0,2952.0,Balaclava,Marlborough,27/06/2016
500000.0,SP,U,6.6,1.0,1.0,0.0,0.0,2952.0,Balaclava,Brighton,27/11/2016
497500.0,PI,U,6.6,2.0,0.0,0.0,0.0,2952.0,Balaclava,Albion,28/08/2016
2100000.0,S,H,9.7,2.0,1.0,1.0,659.0,5682.0,Balwyn,Gordon,3/09/2016
1800000.0,VB,H,9.7,4.0,2.0,2.0,715.0,5682.0,Balwyn,Narrak,3/09/2016
1255000.0,S,T,9.7,2.0,1.0,1.0,208.0,5682.0,Balwyn,Westminster,3/09/2016
1070000.0,SA,U,9.7,3.0,2.0,2.0,206.0,5682.0,Balwyn,Balwyn,3/12/2016
2570000.0,PI,H,9.7,5.0,3.0,2.0,715.0,5682.0,Balwyn,Belmore,3/12/2016
2400000.0,VB,H,9.7,4.0,2.0,2.0,744.0,5682.0,Balwyn,Bevan,3/12/2016
2200000.0,S,H,9.7,3.0,3.0,2.0,651.0,5682.0,Balwyn,Gordon,3/12/2016
3250000.0,PI,H,9.7,5.0,5.0,2.0,651.0,5682.0,Balwyn,Melba,3/12/2016
806000.0,S,U,9.7,2.0,1.0,1.0,122.0,5682.0,Balwyn,Parring,3/12/2016
4000000.0,VB,H,9.7,6.0,4.0,7.0,2051.0,5682.0,Balwyn,Union,3/12/2016
1215000.0,S,H,9.7,2.0,2.0,2.0,0.0,5682.0,Balwyn,Westminster,3/12/2016
2250000.0,PI,H,9.7,5.0,3.0,2.0,600.0,5682.0,Balwyn,Yongala,3/12/2016
812000.0,S,U,9.7,2.0,1.0,1.0,206.0,5682.0,Balwyn,Cremorne,4/03/2017
1140000.0,S,H,9.7,3.0,2.0,2.0,175.0,5682.0,Balwyn,Boston,4/06/2016
2330000.0,S,H,9.7,3.0,2.0,1.0,853.0,5682.0,Balwyn,Gordon,4/06/2016
2800000.0,VB,H,9.7,5.0,3.0,2.0,678.0,5682.0,Balwyn,Metung,4/06/2016
605000.0,S,U,9.7,2.0,1.0,1.0,0.0,5682.0,Balwyn,Weir,4/06/2016
1255000.0,PI,H,9.7,3.0,2.0,2.0,308.0,5682.0,Balwyn,Yongala,4/06/2016
1850000.0,VB,H,9.7,2.0,1.0,1.0,1015.0,5682.0,Balwyn,Balwyn,6/08/2016
805000.0,S,U,9.7,2.0,1.0,1.0,209.0,5682.0,Balwyn,Parring,6/08/2016
700000.0,VB,H,9.7,3.0,1.0,1.0,188.0,5682.0,Balwyn,King,7/05/2016
2130000.0,PI,H,9.7,4.0,2.0,2.0,664.0,5682.0,Balwyn,Nungerner,7/05/2016
